Timestamp,Open,High,Low,Close,Volume (Ticks)
2025-11-09 16:29:52,2499.6,2500.65,2498.68,2499.3,61
2025-11-09 16:30:52,2499.3,2503.52,2498.49,2500.9,61
2025-11-09 16:31:52,2500.9,2501.61,2499.45,2499.46,61
2025-11-09 16:32:52,2499.46,2500.57,2497.74,2500.57,61
2025-11-09 16:33:52,2500.57,2502.27,2499.9,2500.21,61
2025-11-09 16:34:52,2500.21,2501.85,2498.71,2499.44,61
2025-11-09 16:35:52,2499.44,2502.11,2498.59,2500.81,61
2025-11-09 16:36:52,2500.81,2508.59,2500.37,2508.39,61
2025-11-09 16:37:52,2508.39,2512.38,2508.01,2510.15,61
2025-11-09 16:38:52,2510.15,2512.17,2509.85,2510.22,61
2025-11-09 16:39:52,2510.22,2510.36,2507.06,2507.98,61
