Timestamp,Open,High,Low,Close,Volume (Ticks)
2025-11-09 21:49:30,2500.34,2500.9,2500.28,2500.9,4
2025-11-09 21:50:30,2500.9,2500.96,2500.71,2500.86,4
2025-11-09 21:51:30,2500.86,2500.86,2500.31,2500.31,4
2025-11-09 21:52:30,2500.31,2500.6,2500.31,2500.53,4
2025-11-09 21:53:30,2500.53,2500.53,2500.2,2500.28,4
2025-11-09 21:54:30,2500.28,2500.46,2500.28,2500.4,4
2025-11-09 21:55:30,2500.4,2500.81,2499.95,2500.81,4
2025-11-09 21:56:30,2500.81,2500.81,2500.36,2500.55,4
2025-11-09 21:57:30,2500.55,2500.55,2499.96,2499.96,4
2025-11-09 21:58:30,2499.96,2500.22,2499.67,2500.22,4
2025-11-09 21:59:30,2500.22,2500.64,2499.86,2500.64,4
2025-11-09 22:00:30,2500.64,2501.05,2500.64,2500.65,4
2025-11-09 22:01:30,2500.65,2501.31,2500.65,2501.2,4
2025-11-09 22:02:30,2501.2,2501.55,2501.17,2501.54,4
2025-11-09 22:03:30,2501.54,2502.23,2501.54,2501.86,4
2025-11-09 22:04:30,2501.86,2501.86,2501.32,2501.32,4
2025-11-09 22:05:30,2501.32,2502.03,2501.32,2502.03,4
2025-11-09 22:06:30,2502.03,2502.26,2502.03,2502.23,4
2025-11-09 22:07:30,2502.23,2502.79,2502.21,2502.79,4
2025-11-09 22:08:30,2502.79,2502.82,2502.34,2502.82,4
2025-11-09 22:09:30,2502.82,2502.82,2502.4,2502.4,4
2025-11-09 22:10:30,2502.4,2502.5,2502.26,2502.5,4
2025-11-09 22:11:30,2502.5,2502.5,2502.1,2502.1,4
2025-11-09 22:12:30,2502.1,2502.11,2501.61,2502.11,4
2025-11-09 22:13:30,2502.11,2503.12,2502.11,2503.12,4
2025-11-09 22:14:30,2503.12,2503.12,2502.72,2502.99,4
2025-11-09 22:15:30,2502.99,2503.1,2502.64,2502.64,4
2025-11-09 22:16:30,2502.64,2503.29,2502.53,2503.29,4
2025-11-09 22:17:30,2503.29,2503.32,2503.29,2503.32,4
2025-11-09 22:18:30,2503.32,2503.56,2503.32,2503.39,4
2025-11-09 22:19:30,2503.39,2503.79,2503.32,2503.79,4
2025-11-09 22:20:30,2503.79,2503.99,2503.37,2503.37,4
2025-11-09 22:21:30,2503.37,2504.3,2503.37,2504.3,4
2025-11-09 22:22:30,2504.3,2504.3,2503.37,2503.37,4
2025-11-09 22:23:30,2503.37,2503.56,2503.31,2503.4,4
2025-11-09 22:24:30,2503.4,2503.75,2503.3,2503.71,4
2025-11-09 22:25:30,2503.71,2504.49,2503.71,2504.49,4
2025-11-09 22:26:30,2504.49,2504.49,2503.81,2503.83,4
2025-11-09 22:27:30,2503.83,2503.83,2502.99,2502.99,4
2025-11-09 22:28:30,2502.99,2503.35,2502.99,2503.35,4
2025-11-09 22:29:30,2503.35,2504.01,2503.35,2503.89,4
2025-11-09 22:30:30,2503.89,2504.27,2503.77,2504.27,4
2025-11-09 22:31:30,2504.27,2504.27,2503.88,2504.03,4
2025-11-09 22:32:30,2504.03,2504.59,2504.03,2504.25,4
2025-11-09 22:33:30,2504.25,2504.25,2503.6,2503.6,4
2025-11-09 22:34:30,2503.6,2503.87,2503.6,2503.87,4
2025-11-09 22:35:30,2503.87,2503.87,2503.35,2503.53,4
2025-11-09 22:36:30,2503.53,2503.53,2502.36,2502.36,4
2025-11-09 22:37:30,2502.36,2502.69,2502.26,2502.69,4
2025-11-09 22:38:30,2502.69,2503.14,2502.69,2503.07,4
2025-11-09 22:39:30,2503.07,2503.28,2502.49,2502.49,4
2025-11-09 22:40:30,2502.49,2502.99,2502.49,2502.65,4
2025-11-09 22:41:30,2502.65,2503.13,2502.39,2502.39,4
2025-11-09 22:42:30,2502.39,2502.85,2502.37,2502.37,4
2025-11-09 22:43:30,2502.37,2502.68,2501.84,2501.84,4
2025-11-09 22:44:30,2501.84,2502.71,2501.84,2502.71,4
2025-11-09 22:45:30,2502.71,2502.71,2502.06,2502.28,4
2025-11-09 22:46:30,2502.28,2503.12,2502.28,2503.12,4
2025-11-09 22:47:30,2503.12,2503.32,2502.94,2503.23,4
2025-11-09 22:48:30,2503.23,2503.74,2503.23,2503.61,4
2025-11-09 22:49:30,2503.61,2503.94,2503.61,2503.61,4
2025-11-09 22:50:30,2503.61,2503.61,2503.0,2503.0,4
2025-11-09 22:51:30,2503.0,2503.06,2502.45,2502.45,4
2025-11-09 22:52:30,2502.45,2502.64,2502.33,2502.33,4
2025-11-09 22:53:30,2502.33,2502.95,2502.33,2502.95,4
2025-11-09 22:54:30,2502.95,2503.46,2502.95,2503.1,4
2025-11-09 22:55:30,2503.1,2503.22,2502.76,2503.22,4
2025-11-09 22:56:30,2503.22,2503.8,2503.22,2503.8,4
2025-11-09 22:57:30,2503.8,2503.8,2503.33,2503.59,4
2025-11-09 22:58:30,2503.59,2503.93,2503.59,2503.93,4
2025-11-09 22:59:30,2503.93,2504.03,2503.55,2503.55,4
2025-11-09 23:00:30,2503.55,2503.64,2503.25,2503.45,4
2025-11-09 23:01:30,2503.45,2503.86,2502.98,2503.86,4
2025-11-09 23:02:30,2503.86,2503.93,2503.4,2503.4,4
2025-11-09 23:03:30,2503.4,2503.4,2502.98,2503.18,4
2025-11-09 23:04:30,2503.18,2503.41,2502.93,2503.39,4
2025-11-09 23:05:30,2503.39,2504.15,2503.39,2504.15,4
