Timestamp,Open,High,Low,Close,Volume (Ticks)
2025-11-09 18:28:00,2500.32,2500.57,2500.18,2500.18,4
2025-11-09 18:29:00,2500.18,2500.18,2499.84,2499.84,4
2025-11-09 18:30:00,2499.84,2499.84,2499.37,2499.39,4
2025-11-09 18:31:00,2499.39,2499.75,2499.07,2499.75,4
2025-11-09 18:32:00,2499.75,2499.75,2499.35,2499.5,4
2025-11-09 18:33:00,2499.5,2499.97,2499.5,2499.91,4
2025-11-09 18:34:00,2499.91,2500.38,2499.84,2500.38,4
2025-11-09 18:35:00,2500.38,2500.38,2499.88,2500.36,4
2025-11-09 18:36:00,2500.36,2500.36,2500.09,2500.31,4
2025-11-09 18:37:00,2500.31,2500.31,2499.9,2500.06,4
2025-11-09 18:38:00,2500.06,2500.16,2499.71,2500.16,4
2025-11-09 18:39:00,2500.16,2500.47,2500.0,2500.35,4
2025-11-09 18:40:00,2500.35,2500.39,2500.33,2500.39,4
2025-11-09 18:41:00,2500.39,2500.39,2500.11,2500.27,4
2025-11-09 18:42:00,2500.27,2501.21,2500.27,2501.21,4
2025-11-09 18:43:00,2501.21,2501.87,2501.21,2501.87,4
2025-11-09 18:44:00,2501.87,2502.04,2501.57,2501.57,4
2025-11-09 18:45:00,2501.57,2502.01,2501.51,2502.01,4
2025-11-09 18:46:00,2502.01,2502.1,2501.69,2502.1,4
2025-11-09 18:47:00,2502.1,2502.39,2501.94,2502.12,4
2025-11-09 18:48:00,2502.12,2502.12,2501.23,2501.23,4
2025-11-09 18:49:00,2501.23,2501.23,2500.57,2500.57,4
2025-11-09 18:50:00,2500.57,2500.91,2500.48,2500.91,4
2025-11-09 18:51:00,2500.91,2500.91,2500.14,2500.14,4
2025-11-09 18:52:00,2500.14,2500.42,2500.02,2500.02,4
2025-11-09 18:53:00,2500.02,2500.36,2500.0,2500.36,4
2025-11-09 18:54:00,2500.36,2500.7,2500.26,2500.26,4
2025-11-09 18:55:00,2500.26,2500.6,2499.84,2500.6,4
2025-11-09 18:56:00,2500.6,2500.77,2500.01,2500.01,4
2025-11-09 18:57:00,2500.01,2500.01,2499.52,2499.78,4
2025-11-09 18:58:00,2499.78,2500.31,2499.78,2500.31,4
2025-11-09 18:59:00,2500.31,2500.31,2499.8,2499.8,4
2025-11-09 19:00:00,2499.8,2499.8,2499.2,2499.2,4
2025-11-09 19:01:00,2499.2,2499.2,2498.46,2498.46,4
2025-11-09 19:02:00,2498.46,2498.93,2498.05,2498.93,4
2025-11-09 19:03:00,2498.93,2498.93,2498.2,2498.57,4
2025-11-09 19:04:00,2498.57,2498.57,2497.59,2497.59,4
2025-11-09 19:05:00,2497.59,2497.89,2497.34,2497.89,4
2025-11-09 19:06:00,2497.89,2497.89,2497.24,2497.24,4
2025-11-09 19:07:00,2497.24,2497.24,2496.53,2496.64,4
2025-11-09 19:08:00,2496.64,2496.64,2495.97,2495.97,4
2025-11-09 19:09:00,2495.97,2495.97,2495.53,2495.6,4
2025-11-09 19:10:00,2495.6,2495.8,2495.6,2495.79,4
2025-11-09 19:11:00,2495.79,2496.0,2495.71,2496.0,4
2025-11-09 19:12:00,2496.0,2496.0,2495.65,2495.75,4
2025-11-09 19:13:00,2495.75,2496.27,2495.75,2496.27,4
2025-11-09 19:14:00,2496.27,2496.44,2496.12,2496.12,4
2025-11-09 19:15:00,2496.12,2496.12,2495.57,2495.57,4
2025-11-09 19:16:00,2495.57,2495.66,2495.51,2495.51,4
2025-11-09 19:17:00,2495.51,2495.93,2495.51,2495.82,4
2025-11-09 19:18:00,2495.82,2495.82,2495.45,2495.45,4
2025-11-09 19:19:00,2495.45,2495.45,2494.56,2494.56,4
2025-11-09 19:20:00,2494.56,2494.57,2494.32,2494.57,4
2025-11-09 19:21:00,2494.57,2494.57,2493.95,2493.95,4
2025-11-09 19:22:00,2493.95,2494.18,2493.87,2493.87,4
2025-11-09 19:23:00,2493.87,2493.87,2492.97,2492.97,4
2025-11-09 19:24:00,2492.97,2492.97,2491.71,2491.71,4
2025-11-09 19:25:00,2491.71,2492.32,2491.71,2492.32,4
